CLIENTE;ENTREGA;FECHA;GESTIONES; PAGOS ; HONORARIOS TOTALES ;COSTO CAMPAÑA;RESULTADO GENERAL; PAGO 1 ; HONORARIOS X ACTIVACION ;RESULTADO POR ACTIVACION; CONVENIO ; HONORARIOS X PLAN ;COSTO GESTION;;
PAKTAR;PK-006AW;01/05/2022;244; $ 74.362,00 ; $ 26.026,70 ; $ 24.400,00 ; $ 1.626,70 ; $ 31.819,00 ; $ 11.136,65 ; $ -13.263,35 ; $ 42.543,00 ; $ 14.890,05 ; $ 100,00 ;;
PAKTAR;PK-006AW;01/06/2022;57; $ 66.739,00 ; $ 23.358,65 ; $ 5.700,00 ; $ 17.658,65 ; $ 35.000,00 ; $ 12.250,00 ; $ 6.550,00 ; $ 31.739,00 ; $ 11.108,65 ; $ 100,00 ;;
PAKTAR;PK-006AWDC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-006AWDC;01/03/2022;6; $ -   ; $ -   ; $ 600,00 ; $ -600,00 ; $ -   ; $ -   ; $ -600,00 ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-006AWDC;01/04/2022;12; $ -   ; $ -   ; $ 1.200,00 ; $ -1.200,00 ; $ -   ; $ -   ; $ -1.200,00 ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-006AWDC;01/05/2022;5; $ -   ; $ -   ; $ 500,00 ; $ -500,00 ; $ -   ; $ -   ; $ -500,00 ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-006AWDC;01/06/2022;5; $ -   ; $ -   ; $ 500,00 ; $ -500,00 ; $ -   ; $ -   ; $ -500,00 ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-006DC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-006DC;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-006DC;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-006DC;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-006DC;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-007;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-007;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-007;01/04/2022;207; $ 12.000,00 ; $ 4.200,00 ; $ 20.700,00 ; $ -16.500,00 ; $ 12.000,00 ; $ 4.200,00 ; $ -16.500,00 ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-007;01/05/2022;424; $ 102.377,00 ; $ 35.831,95 ; $ 42.400,00 ; $ -6.568,05 ; $ 97.077,00 ; $ 33.976,95 ; $ -8.423,05 ; $ 5.300,00 ; $ 1.855,00 ; $ 100,00 ;;
PAKTAR;PK-007;01/06/2022;81; $ 35.056,00 ; $ 12.269,60 ; $ 8.100,00 ; $ 4.169,60 ; $ 15.500,00 ; $ 5.425,00 ; $ -2.675,00 ; $ 19.556,00 ; $ 6.844,60 ; $ 100,00 ;;
PAKTAR;PK-007AW;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-007AW;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-007AW;01/04/2022;491; $ 15.300,00 ; $ 5.355,00 ; $ 49.100,00 ; $ -43.745,00 ; $ 15.300,00 ; $ 5.355,00 ; $ -43.745,00 ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-007AW;01/05/2022;705; $ 101.329,00 ; $ 35.465,15 ; $ 70.500,00 ; $ -35.034,85 ; $ 101.329,00 ; $ 35.465,15 ; $ -35.034,85 ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-007AW;01/06/2022;107; $ 7.069,00 ; $ 2.474,15 ; $ 10.700,00 ; $ -8.225,85 ; $ 7.069,00 ; $ 2.474,15 ; $ -8.225,85 ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008;01/06/2022;56; $ 19.788,00 ; $ 6.925,80 ; $ 5.600,00 ; $ 1.325,80 ; $ 19.788,00 ; $ 6.925,80 ; $ 1.325,80 ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008AW;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008AW;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008AW;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008AW;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008AW;01/06/2022;72; $ 61.573,00 ; $ 21.550,55 ; $ 7.200,00 ; $ 14.350,55 ; $ 61.573,00 ; $ 21.550,55 ; $ 14.350,55 ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008AWDC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008AWDC;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008AWDC;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008AWDC;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008AWDC;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008DC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008DC;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008DC;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008DC;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PAKTAR;PK-008DC;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-001;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-001;01/03/2022;10; $ -   ; $ -   ; $ 1.000,00 ; $ -1.000,00 ; $ -   ; $ -   ; $ -1.000,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-001;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-001;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-001;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-002;01/02/2022;1; $ 8.000,00 ; $ 1.360,00 ; $ 100,00 ; $ 1.260,00 ; $ 8.000,00 ; $ 1.360,00 ; $ 1.260,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-002;01/03/2022;1; $ 2.300,00 ; $ 391,00 ; $ 100,00 ; $ 291,00 ; $ -   ; $ -   ; $ -100,00 ; $ 2.300,00 ; $ 391,00 ; $ 100,00 ;;
PARETO;PAR-002;01/04/2022;0; $ 11.300,00 ; $ 1.921,00 ; $ -   ; $ 1.921,00 ; $ -   ; $ -   ; $ -   ; $ 11.300,00 ; $ 1.921,00 ; $ 100,00 ;;
PARETO;PAR-002;01/05/2022;2; $ 11.300,00 ; $ 1.921,00 ; $ 200,00 ; $ 1.721,00 ; $ -   ; $ -   ; $ -200,00 ; $ 11.300,00 ; $ 1.921,00 ; $ 100,00 ;;
PARETO;PAR-002;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-003;01/02/2022;1; $ 20.692,00 ; $ 3.517,64 ; $ 100,00 ; $ 3.417,64 ; $ -   ; $ -   ; $ -100,00 ; $ 20.692,00 ; $ 3.517,64 ; $ 100,00 ;;
PARETO;PAR-003;01/03/2022;1; $ 26.692,00 ; $ 4.537,64 ; $ 100,00 ; $ 4.437,64 ; $ -   ; $ -   ; $ -100,00 ; $ 26.692,00 ; $ 4.537,64 ; $ 100,00 ;;
PARETO;PAR-003;01/04/2022;0; $ 23.692,00 ; $ 4.027,64 ; $ -   ; $ 4.027,64 ; $ -   ; $ -   ; $ -   ; $ 23.692,00 ; $ 4.027,64 ; $ 100,00 ;;
PARETO;PAR-003;01/05/2022;1; $ 3.000,00 ; $ 510,00 ; $ 100,00 ; $ 410,00 ; $ -   ; $ -   ; $ -100,00 ; $ 3.000,00 ; $ 510,00 ; $ 100,00 ;;
PARETO;PAR-003;01/06/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-004;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-004;01/03/2022;0; $ 9.423,00 ; $ 1.601,91 ; $ -   ; $ 1.601,91 ; $ -   ; $ -   ; $ -   ; $ 9.423,00 ; $ 1.601,91 ; $ 100,00 ;;
PARETO;PAR-004;01/04/2022;0; $ 9.423,00 ; $ 1.601,91 ; $ -   ; $ 1.601,91 ; $ -   ; $ -   ; $ -   ; $ 9.423,00 ; $ 1.601,91 ; $ 100,00 ;;
PARETO;PAR-004;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-004;01/06/2022;1; $ 12.300,00 ; $ 2.091,00 ; $ 100,00 ; $ 1.991,00 ; $ 12.300,00 ; $ 2.091,00 ; $ 1.991,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-005;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-005;01/03/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-005;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-005;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-005;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-006;01/02/2022;1; $ 20.532,00 ; $ 3.490,44 ; $ 100,00 ; $ 3.390,44 ; $ -   ; $ -   ; $ -100,00 ; $ 20.532,00 ; $ 3.490,44 ; $ 100,00 ;;
PARETO;PAR-006;01/03/2022;0; $ 20.532,00 ; $ 3.490,44 ; $ -   ; $ 3.490,44 ; $ -   ; $ -   ; $ -   ; $ 20.532,00 ; $ 3.490,44 ; $ 100,00 ;;
PARETO;PAR-006;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-006;01/05/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-006;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-007;01/02/2022;0; $ 23.356,00 ; $ 3.970,52 ; $ -   ; $ 3.970,52 ; $ -   ; $ -   ; $ -   ; $ 23.356,00 ; $ 3.970,52 ; $ 100,00 ;;
PARETO;PAR-007;01/03/2022;1; $ 7.239,00 ; $ 1.230,63 ; $ 100,00 ; $ 1.130,63 ; $ -   ; $ -   ; $ -100,00 ; $ 7.239,00 ; $ 1.230,63 ; $ 100,00 ;;
PARETO;PAR-007;01/04/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-007;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-007;01/06/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-008;01/02/2022;2; $ 18.000,00 ; $ 3.060,00 ; $ 200,00 ; $ 2.860,00 ; $ -   ; $ -   ; $ -200,00 ; $ 18.000,00 ; $ 3.060,00 ; $ 100,00 ;;
PARETO;PAR-008;01/03/2022;0; $ 17.860,00 ; $ 3.036,20 ; $ -   ; $ 3.036,20 ; $ -   ; $ -   ; $ -   ; $ 17.860,00 ; $ 3.036,20 ; $ 100,00 ;;
PARETO;PAR-008;01/04/2022;0; $ 17.860,00 ; $ 3.036,20 ; $ -   ; $ 3.036,20 ; $ -   ; $ -   ; $ -   ; $ 17.860,00 ; $ 3.036,20 ; $ 100,00 ;;
PARETO;PAR-008;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-008;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-009;01/02/2022;0; $ 4.000,00 ; $ 680,00 ; $ -   ; $ 680,00 ; $ -   ; $ -   ; $ -   ; $ 4.000,00 ; $ 680,00 ; $ 100,00 ;;
PARETO;PAR-009;01/03/2022;2; $ 4.000,00 ; $ 680,00 ; $ 200,00 ; $ 480,00 ; $ -   ; $ -   ; $ -200,00 ; $ 4.000,00 ; $ 680,00 ; $ 100,00 ;;
PARETO;PAR-009;01/04/2022;0; $ 4.000,00 ; $ 680,00 ; $ -   ; $ 680,00 ; $ -   ; $ -   ; $ -   ; $ 4.000,00 ; $ 680,00 ; $ 100,00 ;;
PARETO;PAR-009;01/05/2022;0; $ 4.000,00 ; $ 680,00 ; $ -   ; $ 680,00 ; $ -   ; $ -   ; $ -   ; $ 4.000,00 ; $ 680,00 ; $ 100,00 ;;
PARETO;PAR-009;01/06/2022;0; $ 4.000,00 ; $ 680,00 ; $ -   ; $ 680,00 ; $ -   ; $ -   ; $ -   ; $ 4.000,00 ; $ 680,00 ; $ 100,00 ;;
PARETO;PAR-010;01/02/2022;0; $ 10.060,00 ; $ 1.710,20 ; $ -   ; $ 1.710,20 ; $ -   ; $ -   ; $ -   ; $ 10.060,00 ; $ 1.710,20 ; $ 100,00 ;;
PARETO;PAR-010;01/03/2022;1; $ 10.560,00 ; $ 1.795,20 ; $ 100,00 ; $ 1.695,20 ; $ -   ; $ -   ; $ -100,00 ; $ 10.560,00 ; $ 1.795,20 ; $ 100,00 ;;
PARETO;PAR-010;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-010;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-010;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-011;01/02/2022;0; $ 23.340,00 ; $ 3.967,80 ; $ -   ; $ 3.967,80 ; $ 10.200,00 ; $ 1.734,00 ; $ 1.734,00 ; $ 13.140,00 ; $ 2.233,80 ; $ 100,00 ;;
PARETO;PAR-011;01/03/2022;1; $ 23.340,00 ; $ 3.967,80 ; $ 100,00 ; $ 3.867,80 ; $ -   ; $ -   ; $ -100,00 ; $ 23.340,00 ; $ 3.967,80 ; $ 100,00 ;;
PARETO;PAR-011;01/04/2022;0; $ 23.340,00 ; $ 3.967,80 ; $ -   ; $ 3.967,80 ; $ -   ; $ -   ; $ -   ; $ 23.340,00 ; $ 3.967,80 ; $ 100,00 ;;
PARETO;PAR-011;01/05/2022;0; $ 23.340,00 ; $ 3.967,80 ; $ -   ; $ 3.967,80 ; $ -   ; $ -   ; $ -   ; $ 23.340,00 ; $ 3.967,80 ; $ 100,00 ;;
PARETO;PAR-011;01/06/2022;0; $ 10.200,00 ; $ 1.734,00 ; $ -   ; $ 1.734,00 ; $ -   ; $ -   ; $ -   ; $ 10.200,00 ; $ 1.734,00 ; $ 100,00 ;;
PARETO;PAR-012;01/02/2022;4; $ 37.272,00 ; $ 6.336,24 ; $ 400,00 ; $ 5.936,24 ; $ 16.332,00 ; $ 2.776,44 ; $ 2.376,44 ; $ 20.940,00 ; $ 3.559,80 ; $ 100,00 ;;
PARETO;PAR-012;01/03/2022;0; $ 5.100,00 ; $ 867,00 ; $ -   ; $ 867,00 ; $ -   ; $ -   ; $ -   ; $ 5.100,00 ; $ 867,00 ; $ 100,00 ;;
PARETO;PAR-012;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-012;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-012;01/06/2022;3; $ -   ; $ -   ; $ 300,00 ; $ -300,00 ; $ -   ; $ -   ; $ -300,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-013;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-013;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-013;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-013;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-013;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-014;01/02/2022;2; $ 6.592,60 ; $ 1.120,74 ; $ 200,00 ; $ 920,74 ; $ -   ; $ -   ; $ -200,00 ; $ 6.592,60 ; $ 1.120,74 ; $ 100,00 ;;
PARETO;PAR-014;01/03/2022;2; $ 48.300,00 ; $ 8.211,00 ; $ 200,00 ; $ 8.011,00 ; $ -   ; $ -   ; $ -200,00 ; $ 48.300,00 ; $ 8.211,00 ; $ 100,00 ;;
PARETO;PAR-014;01/04/2022;1; $ 16.100,00 ; $ 2.737,00 ; $ 100,00 ; $ 2.637,00 ; $ -   ; $ -   ; $ -100,00 ; $ 16.100,00 ; $ 2.737,00 ; $ 100,00 ;;
PARETO;PAR-014;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-014;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-015;01/02/2022;1; $ 6.015,00 ; $ 1.022,55 ; $ 100,00 ; $ 922,55 ; $ -   ; $ -   ; $ -100,00 ; $ 6.015,00 ; $ 1.022,55 ; $ 100,00 ;;
PARETO;PAR-015;01/03/2022;1; $ 6.015,00 ; $ 1.022,55 ; $ 100,00 ; $ 922,55 ; $ -   ; $ -   ; $ -100,00 ; $ 6.015,00 ; $ 1.022,55 ; $ 100,00 ;;
PARETO;PAR-015;01/04/2022;3; $ 6.015,00 ; $ 1.022,55 ; $ 300,00 ; $ 722,55 ; $ -   ; $ -   ; $ -300,00 ; $ 6.015,00 ; $ 1.022,55 ; $ 100,00 ;;
PARETO;PAR-015;01/05/2022;0; $ 15.000,00 ; $ 2.550,00 ; $ -   ; $ 2.550,00 ; $ 15.000,00 ; $ 2.550,00 ; $ 2.550,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-015;01/06/2022;0; $ 14.000,00 ; $ 2.380,00 ; $ -   ; $ 2.380,00 ; $ -   ; $ -   ; $ -   ; $ 14.000,00 ; $ 2.380,00 ; $ 100,00 ;;
PARETO;PAR-016;01/02/2022;5; $ 23.425,25 ; $ 3.982,29 ; $ 500,00 ; $ 3.482,29 ; $ -   ; $ -   ; $ -500,00 ; $ 23.425,25 ; $ 3.982,29 ; $ 100,00 ;;
PARETO;PAR-016;01/03/2022;1; $ 23.425,25 ; $ 3.982,29 ; $ 100,00 ; $ 3.882,29 ; $ -   ; $ -   ; $ -100,00 ; $ 23.425,25 ; $ 3.982,29 ; $ 100,00 ;;
PARETO;PAR-016;01/04/2022;2; $ 23.425,25 ; $ 3.982,29 ; $ 200,00 ; $ 3.782,29 ; $ -   ; $ -   ; $ -200,00 ; $ 23.425,25 ; $ 3.982,29 ; $ 100,00 ;;
PARETO;PAR-016;01/05/2022;2; $ 23.425,25 ; $ 3.982,29 ; $ 200,00 ; $ 3.782,29 ; $ -   ; $ -   ; $ -200,00 ; $ 23.425,25 ; $ 3.982,29 ; $ 100,00 ;;
PARETO;PAR-016;01/06/2022;3; $ 85.425,25 ; $ 14.522,29 ; $ 300,00 ; $ 14.222,29 ; $ 62.000,00 ; $ 10.540,00 ; $ 10.240,00 ; $ 23.425,25 ; $ 3.982,29 ; $ 100,00 ;;
PARETO;PAR-017;01/02/2022;1; $ 19.106,00 ; $ 3.248,02 ; $ 100,00 ; $ 3.148,02 ; $ -   ; $ -   ; $ -100,00 ; $ 19.106,00 ; $ 3.248,02 ; $ 100,00 ;;
PARETO;PAR-017;01/03/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-017;01/04/2022;2; $ 20.760,00 ; $ 3.529,20 ; $ 200,00 ; $ 3.329,20 ; $ 8.260,00 ; $ 1.404,20 ; $ 1.204,20 ; $ 12.500,00 ; $ 2.125,00 ; $ 100,00 ;;
PARETO;PAR-017;01/05/2022;3; $ 21.260,00 ; $ 3.614,20 ; $ 300,00 ; $ 3.314,20 ; $ -   ; $ -   ; $ -300,00 ; $ 21.260,00 ; $ 3.614,20 ; $ 100,00 ;;
PARETO;PAR-017;01/06/2022;3; $ 24.060,00 ; $ 4.090,20 ; $ 300,00 ; $ 3.790,20 ; $ 15.800,00 ; $ 2.686,00 ; $ 2.386,00 ; $ 8.260,00 ; $ 1.404,20 ; $ 100,00 ;;
PARETO;PAR-018;01/02/2022;10; $ 91.001,00 ; $ 15.470,17 ; $ 1.000,00 ; $ 14.470,17 ; $ -   ; $ -   ; $ -1.000,00 ; $ 91.001,00 ; $ 15.470,17 ; $ 100,00 ;;
PARETO;PAR-018;01/03/2022;3; $ 10.476,00 ; $ 1.780,92 ; $ 300,00 ; $ 1.480,92 ; $ -   ; $ -   ; $ -300,00 ; $ 10.476,00 ; $ 1.780,92 ; $ 100,00 ;;
PARETO;PAR-018;01/04/2022;6; $ 35.968,00 ; $ 6.114,56 ; $ 600,00 ; $ 5.514,56 ; $ -   ; $ -   ; $ -600,00 ; $ 35.968,00 ; $ 6.114,56 ; $ 100,00 ;;
PARETO;PAR-018;01/05/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
PARETO;PAR-018;01/06/2022;3; $ 21.197,00 ; $ 3.603,49 ; $ 300,00 ; $ 3.303,49 ; $ 11.321,00 ; $ 1.924,57 ; $ 1.624,57 ; $ 9.876,00 ; $ 1.678,92 ; $ 100,00 ;;
PARETO;PAR-019;01/02/2022;12; $ 136.662,00 ; $ 23.232,54 ; $ 1.200,00 ; $ 22.032,54 ; $ 41.034,00 ; $ 6.975,78 ; $ 5.775,78 ; $ 95.628,00 ; $ 16.256,76 ; $ 100,00 ;;
PARETO;PAR-019;01/03/2022;9; $ 65.793,00 ; $ 11.184,81 ; $ 900,00 ; $ 10.284,81 ; $ -   ; $ -   ; $ -900,00 ; $ 65.793,00 ; $ 11.184,81 ; $ 100,00 ;;
PARETO;PAR-019;01/04/2022;13; $ 59.828,00 ; $ 10.170,76 ; $ 1.300,00 ; $ 8.870,76 ; $ -   ; $ -   ; $ -1.300,00 ; $ 59.828,00 ; $ 10.170,76 ; $ 100,00 ;;
